Link Timestamp,Linking Workstation,Rfid,Fault Area Code,Graphical Code Loc Desc,Topcoat Color,X Coordinate,Y Coordinate
2023-06-20T06:18:31.0000000,PR_I,2961442,B714B714,HEAVILY SANDED,736,306,345
2023-06-20T06:21:11.0000000,PR_I,2961442,B611B611,DIRT,736,371,35
2023-06-20T06:21:17.0000000,PR_I,2961442,B611B611,DIRT,736,398,41
2023-06-20T06:21:18.0000000,PR_I,2961442,B611B611,DIRT,736,404,70
2023-06-20T06:21:27.0000000,PR_I,2961442,B611B611,DIRT,736,418,85
2023-06-20T06:21:31.0000000,PR_I,2961442,B621B621,DIRT,736,201,126
2023-06-20T06:22:52.0000000,PR_I,2961442,B654B654,DIRT,736,595,373
2023-06-20T06:22:53.0000000,PR_I,2961442,B654B654,DIRT,736,594,405
2023-06-20T06:22:58.0000000,PR_I,2961442,B632B632,DIRT,736,522,159
2023-06-20T06:22:59.0000000,PR_I,2961442,B632B632,DIRT,736,530,203
2023-06-20T06:22:59.0000000,PR_I,2961442,B632B632,DIRT,736,535,225
2023-06-20T06:23:01.0000000,PR_I,2961442,B640B640,DIRT,736,530,119
2023-06-20T06:23:22.0000000,PR_I,2961442,B621B621,OTHER,736,197,100
2023-06-20T06:24:05.0000000,PR_I,2961442,B617B617,DIRT,736,349,394
2023-06-20T06:24:06.0000000,PR_I,2961442,B618B618,DIRT,736,382,399
2023-06-20T06:24:08.0000000,PR_I,2961442,B700B700,DIRT,736,387,471
2023-06-20T06:24:08.0000000,PR_I,2961442,B700B700,DIRT,736,418,471
2023-06-20T06:24:13.0000000,PR_I,2961442,B624B624,DIRT,736,164,211
2023-06-20T06:24:17.0000000,PR_I,2961442,B623B623,DIRT,736,209,229
2023-06-20T06:24:31.0000000,PR_I,2961442,B636B636,DIRT,736,519,266
2023-06-20T06:24:32.0000000,PR_I,2961442,B636B636,DIRT,736,538,287
2023-06-20T06:24:34.0000000,PR_I,2961442,B641B641,DIRT,736,508,382
2023-06-20T06:25:14.0000000,PR_I,2961418,B621B621,DIRT,736,193,122
2023-06-20T06:25:55.0000000,PR_I,2961418,B611B611,DIRT,736,378,48
2023-06-20T06:25:56.0000000,PR_I,2961418,B611B611,DIRT,736,406,90
2023-06-20T06:25:57.0000000,PR_I,2961418,B611B611,DIRT,736,400,72
2023-06-20T06:26:11.0000000,PR_I,2961418,B623B623,DIRT,736,192,149
2023-06-20T06:26:55.0000000,PR_I,2961418,B623B623,DIRT,736,206,228
2023-06-20T06:27:08.0000000,PR_I,2961418,B624B624,DIRT,736,161,212
2023-06-20T06:27:09.0000000,PR_I,2961418,B624B624,DIRT,736,160,192
2023-06-20T06:27:46.0000000,PR_I,2961418,B636B636,DIRT,736,534,263
2023-06-20T06:27:47.0000000,PR_I,2961418,B638B638,DIRT,736,550,309
2023-06-20T06:27:58.0000000,PR_I,2961418,B644B644,DIRT,736,405,487
2023-06-20T06:28:47.0000000,PR_I,2961458,B640B640,MAPPING,731,528,103
2023-06-20T06:29:09.0000000,PR_I,2961458,B611B611,DIRT,731,426,47
2023-06-20T06:29:12.0000000,PR_I,2961458,B632B632,DIRT,731,525,179
2023-06-20T06:29:16.0000000,PR_I,2961458,B623B623,DIRT,731,188,214
2023-06-20T06:29:19.0000000,PR_I,2961458,B621B621,DIRT,731,177,127
2023-06-20T06:30:25.0000000,PR_I,2961374,B647B647,EC DRIP BOILOUT,728,203,475
2023-06-20T06:30:39.0000000,PR_I,2961374,B621B621,OTHER,728,200,100
2023-06-20T06:31:32.0000000,PR_I,2961418,B628B628,SEALING BUBBLE,736,190,316
2023-06-20T06:32:32.0000000,PR_I,2961418,, ,736, , 
2023-06-20T06:33:32.0000000,PR_I,2961458,B618B618,DIRT,731,373,394
2023-06-20T06:33:33.0000000,PR_I,2961458,B618B618,DIRT,731,402,404
2023-06-20T06:33:34.0000000,PR_I,2961458,B644B644,DIRT,731,409,484
2023-06-20T06:33:35.0000000,PR_I,2961458,B699B699,DIRT,731,353,468
2023-06-20T06:33:39.0000000,PR_I,2961458,B636B636,DIRT,731,531,273
2023-06-20T06:33:40.0000000,PR_I,2961458,B628B628,DIRT,731,195,364
2023-06-20T06:33:40.0000000,PR_I,2961458,B629B629,DIRT,731,195,283
2023-06-20T06:34:08.0000000,PR_I,2961421,B612B612,DIRT,728,333,67
2023-06-20T06:34:08.0000000,PR_I,2961421,B612B612,DIRT,728,359,59
2023-06-20T06:34:10.0000000,PR_I,2961421,B611B611,DIRT,728,408,84
2023-06-20T06:34:11.0000000,PR_I,2961421,B611B611,DIRT,728,362,85
2023-06-20T06:34:30.0000000,PR_I,2961374,B611B611,DIRT,728,379,90
2023-06-20T06:34:53.0000000,PR_I,2961374,B621B621,DIRT,728,168,126
2023-06-20T06:34:57.0000000,PR_I,2961374,B623B623,DIRT,728,200,155
2023-06-20T06:35:01.0000000,PR_I,2961374,B623B623,DIRT,728,204,226
2023-06-20T06:35:23.0000000,PR_I,2961374,B644B644,DIRT,728,381,487
2023-06-20T06:35:24.0000000,PR_I,2961374,B644B644,DIRT,728,404,489
2023-06-20T06:35:25.0000000,PR_I,2961374,B617B617,DIRT,728,352,396
2023-06-20T06:35:25.0000000,PR_I,2961374,B618B618,DIRT,728,392,403
2023-06-20T06:35:26.0000000,PR_I,2961374,B617B617,DIRT,728,363,404
2023-06-20T06:35:28.0000000,PR_I,2961374,B618B618,DIRT,728,404,389
2023-06-20T06:35:30.0000000,PR_I,2961374,B618B618,DIRT,728,381,389
2023-06-20T06:36:31.0000000,PR_I,2961374,B629B629,DIRT,728,213,291
2023-06-20T06:36:36.0000000,PR_I,2961374,B628B628,DIRT,728,194,401
2023-06-20T06:36:48.0000000,PR_I,2961374,B640B640,DIRT,728,528,119
2023-06-20T06:36:49.0000000,PR_I,2961374,B632B632,DIRT,728,539,165
2023-06-20T06:37:20.0000000,PR_I,2961421,B623B623,DIRT,728,201,199
2023-06-20T06:37:26.0000000,PR_I,2961421,B625B625,DIRT,728,151,150
2023-06-20T06:37:30.0000000,PR_I,2961421,B624B624,DIRT,728,157,177
2023-06-20T06:37:35.0000000,PR_I,2961421,B698B698,DIRT,728,173,226
2023-06-20T06:38:10.0000000,PR_I,2961421,B654B654,DIRT,728,600,393
2023-06-20T06:38:11.0000000,PR_I,2961421,B632B632,DIRT,728,530,167
2023-06-20T06:38:13.0000000,PR_I,2961421,B641B641,DIRT,728,492,348
2023-06-20T06:38:31.0000000,PR_I,2961421,B620B620,DIRT,728,328,383
2023-06-20T06:38:32.0000000,PR_I,2961421,B618B618,DIRT,728,401,405
2023-06-20T06:38:33.0000000,PR_I,2961421,B644B644,DIRT,728,397,486
2023-06-20T06:38:45.0000000,PR_I,2961421,B636B636,DIRT,728,515,297
2023-06-20T06:39:15.0000000,PR_I,2961421,B629B629,DIRT,728,195,256
2023-06-20T06:40:03.0000000,PR_I,2961441,B640B640,DIRT,717,530,61
2023-06-20T06:40:05.0000000,PR_I,2961441,B632B632,DIRT,717,529,181
2023-06-20T06:40:05.0000000,PR_I,2961441,B708B708,DIRT,717,504,163
2023-06-20T06:40:06.0000000,PR_I,2961441,B654B654,DIRT,717,604,389
2023-06-20T06:40:07.0000000,PR_I,2961441,B632B632,DIRT,717,539,199
2023-06-20T06:40:08.0000000,PR_I,2961441,B634B634,DIRT,717,550,168
2023-06-20T06:40:11.0000000,PR_I,2961441,B623B623,DIRT,717,200,229
2023-06-20T06:40:15.0000000,PR_I,2961441,B621B621,DIRT,717,195,136
2023-06-20T06:41:03.0000000,PR_I,2961441,B620B620,DIRT,717,314,409
2023-06-20T06:41:04.0000000,PR_I,2961441,B617B617,DIRT,717,333,396
2023-06-20T06:41:04.0000000,PR_I,2961441,B618B618,DIRT,717,386,402
2023-06-20T06:41:05.0000000,PR_I,2961441,B644B644,DIRT,717,408,483
2023-06-20T06:41:06.0000000,PR_I,2961441,B642B642,DIRT,717,335,481
2023-06-20T06:41:15.0000000,PR_I,2961441,B642B642,DIRT,717,353,486
2023-06-20T06:41:32.0000000,PR_I,2961441,B641B641,DIRT,717,506,351
2023-06-20T06:41:33.0000000,PR_I,2961441,B638B638,DIRT,717,543,279
2023-06-20T06:42:04.0000000,PR_I,2961398,B621B621,OIL RESIDUE,736,195,107
2023-06-20T06:42:20.0000000,PR_I,2961398,B611B611,DIRT,736,367,34
2023-06-20T06:42:21.0000000,PR_I,2961398,B611B611,DIRT,736,380,46
2023-06-20T06:42:35.0000000,PR_I,2961398,B623B623,DIRT,736,209,172
2023-06-20T06:42:36.0000000,PR_I,2961398,B623B623,DIRT,736,209,191
2023-06-20T06:42:58.0000000,PR_I,2961398,B632B632,DIRT,736,543,169
2023-06-20T06:42:58.0000000,PR_I,2961398,B634B634,DIRT,736,561,197
2023-06-20T06:43:01.0000000,PR_I,2961398,B654B654,DIRT,736,608,384
2023-06-20T06:43:13.0000000,PR_I,2961398,B642B642,DIRT,736,337,483
2023-06-20T06:43:19.0000000,PR_I,2961398,B644B644,DIRT,736,399,483
2023-06-20T06:43:28.0000000,PR_I,2961398,B644B644,DIRT,736,394,495
2023-06-20T06:43:57.0000000,PR_I,2961398,B625B625,HEAVILY SANDED,736,149,182
2023-06-20T06:45:59.0000000,PR_I,2961439,B612B612,DIRT,731,359,48
2023-06-20T06:46:00.0000000,PR_I,2961439,B611B611,DIRT,731,380,49
2023-06-20T06:46:01.0000000,PR_I,2961439,B611B611,DIRT,731,394,65
2023-06-20T06:46:06.0000000,PR_I,2961439,B621B621,DIRT,731,195,70
2023-06-20T06:46:18.0000000,PR_I,2961439,B618B618,DIRT,731,409,396
2023-06-20T06:46:19.0000000,PR_I,2961439,B644B644,DIRT,731,407,489
2023-06-20T06:46:20.0000000,PR_I,2961439,B642B642,DIRT,731,331,490
2023-06-20T06:46:20.0000000,PR_I,2961439,B699B699,DIRT,731,351,465
2023-06-20T06:46:43.0000000,PR_I,2961439,B640B640,DIRT,731,537,110
2023-06-20T06:46:44.0000000,PR_I,2961439,B632B632,DIRT,731,537,169
2023-06-20T06:46:45.0000000,PR_I,2961439,B636B636,DIRT,731,526,283
2023-06-20T06:46:45.0000000,PR_I,2961439,B654B654,DIRT,731,603,398
2023-06-20T06:46:46.0000000,PR_I,2961439,B641B641,DIRT,731,513,399
2023-06-20T06:46:47.0000000,PR_I,2961439,B628B628,DIRT,731,203,334
2023-06-20T06:46:48.0000000,PR_I,2961439,B631B631,DIRT,731,179,278
2023-06-20T06:47:43.0000000,PR_I,2961397,B612B612,DIRT,723,319,96
2023-06-20T06:47:44.0000000,PR_I,2961397,B611B611,DIRT,723,376,34
2023-06-20T06:47:45.0000000,PR_I,2961397,B611B611,DIRT,723,402,71
2023-06-20T06:47:46.0000000,PR_I,2961397,B611B611,DIRT,723,396,91
2023-06-20T06:47:49.0000000,PR_I,2961397,B624B624,DIRT,723,162,154
2023-06-20T06:47:55.0000000,PR_I,2961397,B621B621,DIRT,723,195,68
2023-06-20T06:48:13.0000000,PR_I,2961397,B632B632,DIRT,723,522,181
2023-06-20T06:48:14.0000000,PR_I,2961397,B632B632,DIRT,723,523,218
2023-06-20T06:48:15.0000000,PR_I,2961397,B640B640,DIRT,723,534,116
2023-06-20T06:48:23.0000000,PR_I,2961397,B624B624,DIRT,723,176,215
2023-06-20T06:49:00.0000000,PR_I,2961397,B623B623,DIRT,723,196,228
2023-06-20T06:49:05.0000000,PR_I,2961397,B631B631,DIRT,723,163,264
2023-06-20T06:49:17.0000000,PR_I,2961397,B636B636,DIRT,723,524,291
2023-06-20T06:49:17.0000000,PR_I,2961397,B641B641,DIRT,723,509,357
2023-06-20T06:49:18.0000000,PR_I,2961397,B617B617,DIRT,723,336,398
2023-06-20T06:49:19.0000000,PR_I,2961397,B644B644,DIRT,723,412,484
2023-06-20T06:49:20.0000000,PR_I,2961397,B642B642,DIRT,723,331,485
2023-06-20T06:49:22.0000000,PR_I,2961397,B618B618,DIRT,723,391,395
2023-06-20T06:49:23.0000000,PR_I,2961397,B628B628,DIRT,723,191,394
2023-06-20T06:49:53.0000000,PR_I,2961414,B612B612,CRATER,740,349,81
2023-06-20T06:49:54.0000000,PR_I,2961414,B612B612,CRATER,740,348,53
2023-06-20T06:49:56.0000000,PR_I,2961414,B612B612,DIRT,740,321,69
2023-06-20T06:49:57.0000000,PR_I,2961414,B612B612,DIRT,740,311,48
2023-06-20T06:50:05.0000000,PR_I,2961414,B646B646,EC DRIP BOILOUT,740,198,478
2023-06-20T06:51:23.0000000,PR_I,2961414,B617B617,DIRT,740,352,393
2023-06-20T06:51:23.0000000,PR_I,2961414,B618B618,DIRT,740,380,395
2023-06-20T06:51:24.0000000,PR_I,2961414,B618B618,DIRT,740,400,411
2023-06-20T06:51:24.0000000,PR_I,2961414,B642B642,DIRT,740,340,488
2023-06-20T06:52:07.0000000,PR_I,2961414,B632B632,DIRT,740,528,191
2023-06-20T06:52:07.0000000,PR_I,2961414,B640B640,DIRT,740,523,120
2023-06-20T06:52:08.0000000,PR_I,2961414,B634B634,DIRT,740,559,191
2023-06-20T06:52:09.0000000,PR_I,2961414,B623B623,DIRT,740,195,206
2023-06-20T06:52:09.0000000,PR_I,2961414,B624B624,DIRT,740,178,170
2023-06-20T06:52:10.0000000,PR_I,2961414,B621B621,DIRT,740,185,120
2023-06-20T06:52:12.0000000,PR_I,2961414,B629B629,DIRT,740,214,274
2023-06-20T06:52:13.0000000,PR_I,2961414,B628B628,DIRT,740,196,352
2023-06-20T06:52:14.0000000,PR_I,2961414,B641B641,DIRT,740,499,365
2023-06-20T06:52:15.0000000,PR_I,2961414,B636B636,DIRT,740,529,288
2023-06-20T06:52:49.0000000,PR_I,2961449,B640B640,MAPPING,731,537,99
2023-06-20T06:53:08.0000000,PR_I,2961449,B611B611,MAPPING,731,397,54
2023-06-20T06:53:14.0000000,PR_I,2961449,B611B611,DIRT,731,376,64
2023-06-20T06:53:14.0000000,PR_I,2961449,B611B611,DIRT,731,398,83
2023-06-20T06:53:15.0000000,PR_I,2961449,B611B611,DIRT,731,364,46
2023-06-20T06:53:16.0000000,PR_I,2961449,B611B611,DIRT,731,366,94
2023-06-20T06:53:31.0000000,PR_I,2961449,B621B621,DIRT,731,198,81
2023-06-20T06:54:14.0000000,PR_I,2961449,B623B623,DIRT,731,202,162
2023-06-20T06:54:17.0000000,PR_I,2961449,B624B624,DIRT,731,163,205
2023-06-20T06:54:32.0000000,PR_I,2961449,B617B617,DIRT,731,331,402
2023-06-20T06:54:33.0000000,PR_I,2961449,B620B620,DIRT,731,313,394
2023-06-20T06:54:34.0000000,PR_I,2961449,B617B617,DIRT,731,342,389
2023-06-20T06:54:34.0000000,PR_I,2961449,B617B617,DIRT,731,359,404
2023-06-20T06:54:35.0000000,PR_I,2961449,B618B618,DIRT,731,378,391
2023-06-20T06:54:47.0000000,PR_I,2961449,B642B642,DIRT,731,333,487
2023-06-20T06:54:48.0000000,PR_I,2961449,B644B644,DIRT,731,392,488
2023-06-20T06:54:49.0000000,PR_I,2961449,B700B700,DIRT,731,373,466
2023-06-20T06:55:05.0000000,PR_I,2961449,B632B632,DIRT,731,533,175
2023-06-20T06:55:06.0000000,PR_I,2961449,B636B636,DIRT,731,540,270
2023-06-20T06:55:56.0000000,PR_I,2961519,B632B632,DIRT,707,529,167
2023-06-20T06:55:57.0000000,PR_I,2961519,B640B640,DIRT,707,529,100
2023-06-20T06:56:31.0000000,PR_I,2961519,B636B636,DIRT,707,521,285
2023-06-20T06:56:32.0000000,PR_I,2961519,B641B641,DIRT,707,498,355
2023-06-20T06:56:33.0000000,PR_I,2961519,B617B617,DIRT,707,337,415
2023-06-20T06:56:33.0000000,PR_I,2961519,B618B618,DIRT,707,381,409
2023-06-20T06:56:34.0000000,PR_I,2961519,B644B644,DIRT,707,412,489
2023-06-20T06:56:35.0000000,PR_I,2961519,B628B628,DIRT,707,195,360
2023-06-20T06:56:36.0000000,PR_I,2961519,B631B631,DIRT,707,177,274
2023-06-20T06:56:37.0000000,PR_I,2961519,B621B621,DIRT,707,194,126
2023-06-20T06:56:37.0000000,PR_I,2961519,B624B624,DIRT,707,181,183
2023-06-20T06:57:25.0000000,PR_I,2961519,B611B611,OFF COLOR PAINT,707,368,36
2023-06-20T06:58:05.0000000,PR_I,2961428,B632B632,DIRT,735,534,167
2023-06-20T06:58:49.0000000,PR_I,2961417,B646B646,EC DRIP BOILOUT,707,196,477
2023-06-20T06:58:58.0000000,PR_I,2961417,B691B691,OFF COLOR PAINT,707,344,506
2023-06-20T06:59:47.0000000,PR_I,2961430,, ,707, , 
2023-06-20T06:59:58.0000000,PR_I,2961428,B638B638,DIRT,735,548,267
2023-06-20T06:59:58.0000000,PR_I,2961428,B641B641,DIRT,735,500,348
2023-06-20T07:00:00.0000000,PR_I,2961428,B700B700,DIRT,735,371,460
2023-06-20T07:00:01.0000000,PR_I,2961428,B644B644,DIRT,735,392,486
2023-06-20T07:00:02.0000000,PR_I,2961428,B629B629,DIRT,735,186,272
2023-06-20T07:00:02.0000000,PR_I,2961428,B697B697,DIRT,735,182,204
2023-06-20T07:00:07.0000000,PR_I,2961428,B611B611,DIRT,735,382,56
2023-06-20T07:00:32.0000000,PR_I,2961417,B612B612,OFF COLOR PAINT,707,356,37
2023-06-20T07:00:56.0000000,PR_I,2961417,B632B632,DIRT,707,522,178
2023-06-20T07:00:57.0000000,PR_I,2961417,B654B654,DIRT,707,599,387
2023-06-20T07:01:16.0000000,PR_I,2961417,B621B621,DIRT,707,202,138
2023-06-20T07:01:20.0000000,PR_I,2961417,B624B624,DIRT,707,161,216
2023-06-20T07:01:59.0000000,PR_I,2961417,B642B642,DIRT,707,345,478
2023-06-20T07:02:03.0000000,PR_I,2961417,B641B641,DIRT,707,505,352
2023-06-20T07:02:04.0000000,PR_I,2961417,B638B638,DIRT,707,557,283
2023-06-20T07:02:05.0000000,PR_I,2961417,B617B617,DIRT,707,364,394
2023-06-20T07:02:05.0000000,PR_I,2961417,B629B629,DIRT,707,196,272
2023-06-20T07:02:06.0000000,PR_I,2961417,B627B627,DIRT,707,231,343
2023-06-20T07:02:33.0000000,PR_I,2961464,B609B609,OFF COLOR PAINT,707,362,37
2023-06-20T07:02:49.0000000,PR_I,2961464,B611B611,DIRT,707,394,61
2023-06-20T07:03:36.0000000,PR_I,2961464,B617B617,DIRT,707,338,396
2023-06-20T07:03:37.0000000,PR_I,2961464,B617B617,DIRT,707,351,407
2023-06-20T07:03:38.0000000,PR_I,2961464,B618B618,DIRT,707,372,393
2023-06-20T07:03:38.0000000,PR_I,2961464,B618B618,DIRT,707,376,413
2023-06-20T07:04:11.0000000,PR_I,2961464,B642B642,DIRT,707,348,479
2023-06-20T07:04:15.0000000,PR_I,2961464,B609B609,DIRT,707,292,116
2023-06-20T07:04:21.0000000,PR_I,2961464,B632B632,DIRT,707,517,181
2023-06-20T07:04:22.0000000,PR_I,2961464,B636B636,DIRT,707,536,263
2023-06-20T07:05:08.0000000,PR_I,2961430,B612B612,OFF COLOR PAINT,707,360,44
2023-06-20T07:05:36.0000000,PR_I,2961430,B613B613,OFF COLOR PAINT,707,310,208
2023-06-20T07:05:39.0000000,PR_I,2961430,B610B610,OFF COLOR PAINT,707,435,83
2023-06-20T07:06:05.0000000,PR_I,2961430,B623B623,DIRT,707,207,225
2023-06-20T07:06:32.0000000,PR_I,2961430,B632B632,DIRT,707,534,165
2023-06-20T07:06:33.0000000,PR_I,2961430,B632B632,DIRT,707,520,212
2023-06-20T07:06:34.0000000,PR_I,2961430,B632B632,DIRT,707,543,220
2023-06-20T07:06:42.0000000,PR_I,2961430,B617B617,DIRT,707,324,385
2023-06-20T07:06:43.0000000,PR_I,2961430,B642B642,DIRT,707,345,478
2023-06-20T07:06:44.0000000,PR_I,2961430,B629B629,DIRT,707,195,297
2023-06-20T07:06:45.0000000,PR_I,2961430,B628B628,DIRT,707,195,370
2023-06-20T07:06:49.0000000,PR_I,2961430,B641B641,DIRT,707,503,362
2023-06-20T07:07:30.0000000,PR_I,2961448,B611B611,DIRT,717,373,61
2023-06-20T07:07:31.0000000,PR_I,2961448,B640B640,DIRT,717,528,130
2023-06-20T07:07:32.0000000,PR_I,2961448,B632B632,DIRT,717,532,171
2023-06-20T07:08:33.0000000,PR_I,2961448,B629B629,DIRT,717,196,292
2023-06-20T07:08:35.0000000,PR_I,2961448,B624B624,DIRT,717,159,206
2023-06-20T07:08:44.0000000,PR_I,2961448,B623B623,MAPPING,717,195,162
2023-06-20T07:08:46.0000000,PR_I,2961448,B629B629,MAPPING,717,208,260
2023-06-20T07:08:55.0000000,PR_I,2961448,B636B636,DIRT,717,519,286
2023-06-20T07:08:56.0000000,PR_I,2961448,B638B638,DIRT,717,549,272
2023-06-20T07:08:57.0000000,PR_I,2961448,B617B617,DIRT,717,327,395
2023-06-20T07:08:59.0000000,PR_I,2961448,B618B618,DIRT,717,391,395
2023-06-20T07:09:00.0000000,PR_I,2961448,B642B642,DIRT,717,332,479
2023-06-20T07:09:46.0000000,PR_I,2961430,B640B640,DIRT,707,523,90
2023-06-20T07:09:48.0000000,PR_I,2961430,B613B613,DIRT,707,311,208
2023-06-20T08:55:12.0000000,PR_I,2961400,, ,723, , 
2023-06-20T09:09:26.0000000,PR_I,2961419,, ,735, , 
2023-06-20T09:33:58.0000000,PR_I,2961405,B612B612,DIRT,723,328,97
2023-06-20T09:33:59.0000000,PR_I,2961405,B611B611,DIRT,723,383,86
2023-06-20T09:34:00.0000000,PR_I,2961405,B612B612,DIRT,723,347,61
2023-06-20T09:34:01.0000000,PR_I,2961405,B611B611,DIRT,723,404,51
2023-06-20T09:34:02.0000000,PR_I,2961405,B611B611,DIRT,723,415,88
2023-06-20T09:34:03.0000000,PR_I,2961405,B611B611,DIRT,723,368,40
2023-06-20T09:34:04.0000000,PR_I,2961405,B612B612,DIRT,723,319,71
2023-06-20T09:34:06.0000000,PR_I,2961405,B612B612,DIRT,723,329,41
2023-06-20T09:34:07.0000000,PR_I,2961405,B612B612,DIRT,723,358,92
2023-06-20T09:34:11.0000000,PR_I,2961405,B624B624,DIRT,723,165,209
2023-06-20T09:34:14.0000000,PR_I,2961405,B628B628,DIRT,723,189,339
2023-06-20T09:34:15.0000000,PR_I,2961405,B627B627,DIRT,723,222,339
2023-06-20T09:34:17.0000000,PR_I,2961405,B629B629,DIRT,723,195,311
2023-06-20T09:34:56.0000000,PR_I,2961405,B632B632,DIRT,723,542,167
2023-06-20T09:34:57.0000000,PR_I,2961405,B636B636,DIRT,723,527,289
2023-06-20T09:34:58.0000000,PR_I,2961405,B641B641,DIRT,723,507,361
2023-06-20T09:34:58.0000000,PR_I,2961405,B641B641,DIRT,723,519,388
2023-06-20T09:35:00.0000000,PR_I,2961405,B617B617,DIRT,723,325,403
2023-06-20T09:35:00.0000000,PR_I,2961405,B617B617,DIRT,723,362,408
2023-06-20T09:35:02.0000000,PR_I,2961405,B617B617,DIRT,723,352,392
2023-06-20T09:35:02.0000000,PR_I,2961405,B618B618,DIRT,723,402,405
2023-06-20T09:35:03.0000000,PR_I,2961405,B644B644,DIRT,723,393,496
2023-06-20T09:35:04.0000000,PR_I,2961405,B700B700,DIRT,723,412,466
2023-06-20T09:35:05.0000000,PR_I,2961405,B642B642,DIRT,723,351,486
2023-06-20T09:35:06.0000000,PR_I,2961405,B699B699,DIRT,723,326,468
2023-06-20T09:38:28.0000000,PR_I,2961462,B702B702,EC DRIP BOILOUT,723,507,476
2023-06-20T09:38:33.0000000,PR_I,2961462,B640B640,MAPPING,723,533,119
2023-06-20T09:38:40.0000000,PR_I,2961462,B621B621,DIRT,723,194,63
2023-06-20T09:38:58.0000000,PR_I,2961462,B706B706,DIRT,723,234,180
2023-06-20T09:39:07.0000000,PR_I,2961462,B629B629,DIRT,723,187,272
2023-06-20T09:39:27.0000000,PR_I,2961462,B695B695,DIRT,723,203,245
2023-06-20T09:39:34.0000000,PR_I,2961462,B623B623,DIRT,723,207,175
2023-06-20T09:39:36.0000000,PR_I,2961462,B629B629,DIRT,723,208,302
2023-06-20T09:40:10.0000000,PR_I,2961462,B617B617,DIRT,723,357,400
2023-06-20T09:40:11.0000000,PR_I,2961462,B618B618,DIRT,723,383,395
2023-06-20T09:40:12.0000000,PR_I,2961462,B644B644,DIRT,723,396,491
2023-06-20T09:40:12.0000000,PR_I,2961462,B700B700,DIRT,723,381,466
2023-06-20T09:40:51.0000000,PR_I,2961462,B628B628,DIRT,723,208,347
2023-06-20T09:41:11.0000000,PR_I,2961462,B641B641,DIRT,723,523,371
2023-06-20T09:41:38.0000000,PR_I,2961420,B612B612,OIL RESIDUE,731,308,66
2023-06-20T09:41:47.0000000,PR_I,2961420,B609B609,DIRT,731,300,77
2023-06-20T09:41:58.0000000,PR_I,2961420,B611B611,DIRT,731,364,37
2023-06-20T09:43:39.0000000,PR_I,2961420,B621B621,DIRT,731,196,133
2023-06-20T09:43:39.0000000,PR_I,2961420,B623B623,DIRT,731,199,151
2023-06-20T09:44:09.0000000,PR_I,2961420,B618B618,DIRT,731,369,405
2023-06-20T09:44:10.0000000,PR_I,2961420,B642B642,DIRT,731,340,487
2023-06-20T09:44:10.0000000,PR_I,2961420,B699B699,DIRT,731,351,470
2023-06-20T09:44:11.0000000,PR_I,2961420,B644B644,DIRT,731,391,483
2023-06-20T09:44:13.0000000,PR_I,2961420,B644B644,DIRT,731,415,488
2023-06-20T09:44:35.0000000,PR_I,2961420,B636B636,DIRT,731,515,266
2023-06-20T09:46:09.0000000,PR_I,2961420,B641B641,DIRT,731,499,354
2023-06-20T09:46:09.0000000,PR_I,2961420,B641B641,DIRT,731,516,386
2023-06-20T09:46:59.0000000,PR_I,2961420,B638B638,DIRT,731,548,261
2023-06-20T10:12:45.0000000,PR_I,2961402,B611B611,DIRT,723,403,80
2023-06-20T10:12:47.0000000,PR_I,2961402,B611B611,DIRT,723,415,69
2023-06-20T10:12:48.0000000,PR_I,2961402,B610B610,DIRT,723,433,103
2023-06-20T10:12:49.0000000,PR_I,2961402,B611B611,DIRT,723,405,46
2023-06-20T10:12:52.0000000,PR_I,2961402,B621B621,DIRT,723,200,88
2023-06-20T10:12:53.0000000,PR_I,2961402,B621B621,DIRT,723,197,123
2023-06-20T10:13:19.0000000,PR_I,2961402,B623B623,DIRT,723,188,156
2023-06-20T10:13:22.0000000,PR_I,2961402,B623B623,DIRT,723,185,196
2023-06-20T10:13:46.0000000,PR_I,2961402,B632B632,DIRT,723,531,204
2023-06-20T10:14:16.0000000,PR_I,2961402,B623B623,DIRT,723,208,225
2023-06-20T10:14:35.0000000,PR_I,2961402,B618B618,DIRT,723,389,406
2023-06-20T10:14:35.0000000,PR_I,2961402,B620B620,DIRT,723,312,379
2023-06-20T10:14:36.0000000,PR_I,2961402,B642B642,DIRT,723,324,482
2023-06-20T10:14:37.0000000,PR_I,2961402,B644B644,DIRT,723,386,480
2023-06-20T10:14:37.0000000,PR_I,2961402,B699B699,DIRT,723,338,462
2023-06-20T10:14:38.0000000,PR_I,2961402,B700B700,DIRT,723,370,467
2023-06-20T10:14:39.0000000,PR_I,2961402,B644B644,DIRT,723,414,488
2023-06-20T10:14:49.0000000,PR_I,2961402,B629B629,DIRT,723,209,292
2023-06-20T10:15:17.0000000,PR_I,2961402,B636B636,DIRT,723,524,284
2023-06-20T10:16:20.0000000,PR_I,2961437,B612B612,CRATER,728,307,96
2023-06-20T10:16:22.0000000,PR_I,2961437,B642B642,CRATER,728,333,487
2023-06-20T10:16:26.0000000,PR_I,2961437,B617B617,CRATER,728,322,403
2023-06-20T10:16:42.0000000,PR_I,2961437,B628B628,DIRT,728,207,340
2023-06-20T10:16:43.0000000,PR_I,2961437,B623B623,DIRT,728,184,191
