Link Timestamp,Rfid,Fault Area Code,Linking Workstation,Graphical Code Loc Desc,X Coordinate,Y Coordinate
2023-06-05T06:50:06.0000000,2962268,,BIW 1, , , 
2023-06-05T06:51:52.0000000,2962260,,BIW 1, , , 
2023-06-05T07:17:04.0000000,2962264,,BIW 1, , , 
2023-06-05T07:17:35.0000000,2962264,,BIW 1, , , 
2023-06-05T07:19:41.0000000,2962156,B621B621,PR_I,DIRT,189,114
2023-06-05T07:19:41.0000000,2962156,B624B624,PR_I,DIRT,180,159
2023-06-05T07:19:42.0000000,2962156,B623B623,PR_I,DIRT,183,189
2023-06-05T07:19:43.0000000,2962156,B629B629,PR_I,DIRT,192,298
2023-06-05T07:19:43.0000000,2962156,B695B695,PR_I,DIRT,184,254
2023-06-05T07:19:44.0000000,2962156,B628B628,PR_I,DIRT,197,388
2023-06-05T07:19:44.0000000,2962156,B628B628,PR_I,DIRT,209,352
2023-06-05T07:19:48.0000000,2962156,B617B617,PR_I,DIRT,339,402
2023-06-05T07:19:50.0000000,2962156,B642B642,PR_I,DIRT,334,483
2023-06-05T07:19:50.0000000,2962156,B644B644,PR_I,DIRT,370,483
2023-06-05T07:19:51.0000000,2962156,B618B618,PR_I,DIRT,385,404
2023-06-05T07:19:52.0000000,2962156,B616B616,PR_I,DIRT,395,298
2023-06-05T07:19:53.0000000,2962156,B634B634,PR_I,DIRT,549,191
2023-06-05T07:19:54.0000000,2962156,B636B636,PR_I,DIRT,541,277
2023-06-05T07:19:55.0000000,2962156,B641B641,PR_I,DIRT,529,394
2023-06-05T07:19:55.0000000,2962156,B654B654,PR_I,DIRT,604,383
2023-06-05T07:20:00.0000000,2962156,,PR_I, , , 
2023-06-05T07:21:07.0000000,2960893,,PR_I, , , 
2023-06-05T07:22:11.0000000,2962165,B617B617,PR_I,DIRT,335,395
2023-06-05T07:22:12.0000000,2962165,B618B618,PR_I,DIRT,392,396
2023-06-05T07:22:12.0000000,2962165,B642B642,PR_I,DIRT,317,489
2023-06-05T07:22:13.0000000,2962165,B642B642,PR_I,DIRT,360,479
2023-06-05T07:22:13.0000000,2962165,B644B644,PR_I,DIRT,414,479
2023-06-05T07:22:18.0000000,2962165,B624B624,PR_I,DIRT,179,167
2023-06-05T07:22:19.0000000,2962165,B623B623,PR_I,DIRT,191,201
2023-06-05T07:22:21.0000000,2962165,B615B615,PR_I,DIRT,403,194
2023-06-05T07:22:22.0000000,2962165,B611B611,PR_I,DIRT,410,74
2023-06-05T07:22:22.0000000,2962165,B632B632,PR_I,DIRT,534,187
2023-06-05T07:22:23.0000000,2962165,B636B636,PR_I,DIRT,533,306
2023-06-05T07:22:24.0000000,2962165,B641B641,PR_I,DIRT,537,390
2023-06-05T07:22:25.0000000,2962165,B654B654,PR_I,DIRT,613,391
2023-06-05T07:22:31.0000000,2962165,,PR_I, , , 
2023-06-05T07:23:12.0000000,2962265,,BIW 1, , , 
2023-06-05T07:23:27.0000000,2962274,,BIW 1, , , 
2023-06-05T07:24:04.0000000,2962165,B655B655,PR_I,MUTILATION,111,208
2023-06-05T07:24:28.0000000,2962168,B613B613,PR_I,DIRT,336,189
2023-06-05T07:24:29.0000000,2962168,B615B615,PR_I,DIRT,365,189
2023-06-05T07:24:30.0000000,2962168,B613B613,PR_I,DIRT,318,225
2023-06-05T07:24:33.0000000,2962168,B614B614,PR_I,DIRT,342,293
2023-06-05T07:24:44.0000000,2962168,B617B617,PR_I,DIRT,334,395
2023-06-05T07:24:44.0000000,2962168,B617B617,PR_I,DIRT,360,400
2023-06-05T07:24:45.0000000,2962168,B642B642,PR_I,DIRT,319,486
2023-06-05T07:24:46.0000000,2962168,B644B644,PR_I,DIRT,391,484
2023-06-05T07:24:47.0000000,2962168,B642B642,PR_I,DIRT,358,484
2023-06-05T07:27:00.0000000,2962214,,BIW 1, , , 
2023-06-05T07:27:21.0000000,2962214,,BIW 1, , , 
2023-06-05T07:28:20.0000000,2962168,B624B624,PR_I,DIRT,178,158
2023-06-05T07:28:21.0000000,2962168,B624B624,PR_I,DIRT,179,186
2023-06-05T07:28:22.0000000,2962168,B695B695,PR_I,DIRT,183,254
2023-06-05T07:28:24.0000000,2962168,B628B628,PR_I,DIRT,204,344
2023-06-05T07:28:24.0000000,2962168,B628B628,PR_I,DIRT,205,366
2023-06-05T07:28:25.0000000,2962168,B628B628,PR_I,DIRT,203,388
2023-06-05T07:28:27.0000000,2962168,B611B611,PR_I,DIRT,406,51
2023-06-05T07:28:28.0000000,2962168,B632B632,PR_I,DIRT,537,167
2023-06-05T07:28:29.0000000,2962168,B634B634,PR_I,DIRT,549,194
2023-06-05T07:28:30.0000000,2962168,B636B636,PR_I,DIRT,523,308
2023-06-05T07:28:31.0000000,2962168,B638B638,PR_I,DIRT,546,271
2023-06-05T07:28:32.0000000,2962168,B641B641,PR_I,DIRT,518,394
2023-06-05T07:28:33.0000000,2962168,B654B654,PR_I,DIRT,614,392
2023-06-05T07:28:45.0000000,2962168,,PR_I, , , 
2023-06-05T07:30:26.0000000,2962171,B612B612,PR_I,OFF COLOR PAINT,316,42
2023-06-05T07:30:51.0000000,2962280,,BIW 1, , , 
2023-06-05T07:32:36.0000000,2961074,B623B623,PR_I,DIRT,195,201
2023-06-05T07:32:41.0000000,2961074,B617B617,PR_I,DIRT,357,391
2023-06-05T07:32:42.0000000,2961074,B642B642,PR_I,DIRT,317,487
2023-06-05T07:32:42.0000000,2961074,B642B642,PR_I,DIRT,346,482
2023-06-05T07:32:43.0000000,2961074,B644B644,PR_I,DIRT,372,484
2023-06-05T07:32:43.0000000,2961074,B644B644,PR_I,DIRT,412,486
2023-06-05T07:32:56.0000000,2961074,B613B613,PR_I,DIRT,329,187
2023-06-05T07:32:57.0000000,2961074,B615B615,PR_I,DIRT,415,193
2023-06-05T07:32:58.0000000,2961074,B614B614,PR_I,DIRT,328,295
2023-06-05T07:32:58.0000000,2961074,B616B616,PR_I,DIRT,397,302
2023-06-05T07:32:59.0000000,2961074,B614B614,PR_I,DIRT,355,303
2023-06-05T07:33:08.0000000,2961074,B629B629,PR_I,DIRT,196,298
2023-06-05T07:33:09.0000000,2961074,B628B628,PR_I,DIRT,202,343
2023-06-05T07:33:25.0000000,2961074,B632B632,PR_I,DIRT,544,178
2023-06-05T07:33:25.0000000,2961074,B634B634,PR_I,DIRT,555,220
2023-06-05T07:33:26.0000000,2961074,B639B639,PR_I,DIRT,550,248
2023-06-05T07:33:27.0000000,2961074,B636B636,PR_I,DIRT,541,283
2023-06-05T07:33:29.0000000,2961074,B641B641,PR_I,DIRT,519,393
2023-06-05T07:33:33.0000000,2961074,,PR_I, , , 
2023-06-05T07:34:08.0000000,2962171,B650B650,PR_I,DIRT,122,74
2023-06-05T07:34:11.0000000,2962171,B621B621,PR_I,DIRT,192,120
2023-06-05T07:34:30.0000000,2962171,B629B629,PR_I,DIRT,203,276
2023-06-05T07:34:42.0000000,2962171,B617B617,PR_I,DIRT,327,404
2023-06-05T07:34:43.0000000,2962171,B618B618,PR_I,DIRT,369,403
2023-06-05T07:34:44.0000000,2962171,B642B642,PR_I,DIRT,322,479
2023-06-05T07:34:45.0000000,2962171,B644B644,PR_I,DIRT,371,494
2023-06-05T07:34:45.0000000,2962171,B644B644,PR_I,DIRT,395,479
2023-06-05T07:34:52.0000000,2962171,B614B614,PR_I,DIRT,324,304
2023-06-05T07:34:57.0000000,2962171,B629B629,PR_I,DIRT,193,302
2023-06-05T07:35:25.0000000,2962171,B631B631,PR_I,DIRT,169,273
2023-06-05T07:35:28.0000000,2962171,B624B624,PR_I,DIRT,181,204
2023-06-05T07:35:55.0000000,2962171,B634B634,PR_I,DIRT,557,172
2023-06-05T07:35:56.0000000,2962171,B632B632,PR_I,DIRT,545,201
2023-06-05T07:35:57.0000000,2962171,B636B636,PR_I,DIRT,531,265
2023-06-05T07:35:58.0000000,2962171,B636B636,PR_I,DIRT,534,292
2023-06-05T07:35:59.0000000,2962171,B641B641,PR_I,DIRT,532,401
2023-06-05T07:35:59.0000000,2962171,B654B654,PR_I,DIRT,609,391
2023-06-05T07:36:04.0000000,2962171,,PR_I, , , 
2023-06-05T07:36:52.0000000,2961050,B614B614,PR_I,DIRT,323,303
2023-06-05T07:36:53.0000000,2961050,B614B614,PR_I,DIRT,350,299
2023-06-05T07:36:53.0000000,2961050,B616B616,PR_I,DIRT,391,295
2023-06-05T07:36:58.0000000,2961050,B613B613,PR_I,DIRT,313,196
2023-06-05T07:36:59.0000000,2961050,B613B613,PR_I,DIRT,320,255
2023-06-05T07:37:04.0000000,2961050,B642B642,PR_I,DIRT,330,478
2023-06-05T07:37:05.0000000,2961050,B644B644,PR_I,DIRT,391,479
2023-06-05T07:37:05.0000000,2961050,B644B644,PR_I,DIRT,413,482
2023-06-05T07:37:07.0000000,2961050,B642B642,PR_I,DIRT,355,489
2023-06-05T07:38:19.0000000,2962167,B621B621,PR_I,OIL RESIDUE,192,90
2023-06-05T07:38:20.0000000,2962167,B609B609,PR_I,OIL RESIDUE,294,58
2023-06-05T07:38:59.0000000,2961050,B623B623,PR_I,DIRT,185,162
2023-06-05T07:39:00.0000000,2961050,B629B629,PR_I,DIRT,186,252
2023-06-05T07:39:00.0000000,2961050,B629B629,PR_I,DIRT,187,290
2023-06-05T07:39:01.0000000,2961050,B628B628,PR_I,DIRT,206,354
2023-06-05T07:39:01.0000000,2961050,B628B628,PR_I,DIRT,206,384
2023-06-05T07:39:02.0000000,2961050,B623B623,PR_I,DIRT,185,197
2023-06-05T07:40:30.0000000,2961050,B632B632,PR_I,DIRT,545,196
2023-06-05T07:40:30.0000000,2961050,B638B638,PR_I,DIRT,547,263
2023-06-05T07:41:23.0000000,2961050,,PR_I, , , 
2023-06-05T07:42:09.0000000,2961139,,BIW 1, , , 
2023-06-05T07:42:12.0000000,2962282,,BIW 1, , , 
2023-06-05T07:43:30.0000000,2962270,,BIW 1, , , 
2023-06-05T07:44:39.0000000,2962262,,BIW 1, , , 
2023-06-05T07:45:49.0000000,2962261,,BIW 1, , , 
2023-06-05T07:46:59.0000000,2962155,B612B612,PR_I,OFF COLOR PAINT,320,42
2023-06-05T07:47:11.0000000,2962180,B618B618,PR_I,DIRT,386,388
2023-06-05T07:47:11.0000000,2962180,B636B636,PR_I,DIRT,530,281
2023-06-05T07:47:12.0000000,2962180,B620B620,PR_I,DIRT,313,400
2023-06-05T07:47:14.0000000,2962180,B632B632,PR_I,DIRT,545,197
2023-06-05T07:47:16.0000000,2962180,B629B629,PR_I,DIRT,190,273
2023-06-05T07:47:57.0000000,2962180,B642B642,PR_I,DIRT,325,489
2023-06-05T07:47:58.0000000,2962180,B644B644,PR_I,DIRT,388,483
2023-06-05T07:47:59.0000000,2962180,B628B628,PR_I,DIRT,200,371
2023-06-05T07:48:00.0000000,2962180,B623B623,PR_I,DIRT,185,211
2023-06-05T07:48:01.0000000,2962180,B616B616,PR_I,DIRT,410,293
2023-06-05T07:48:02.0000000,2962180,B614B614,PR_I,DIRT,324,297
2023-06-05T07:48:07.0000000,2962180,B615B615,PR_I,DIRT,410,197
2023-06-05T07:48:08.0000000,2962180,B613B613,PR_I,DIRT,317,192
2023-06-05T07:48:09.0000000,2962180,B641B641,PR_I,DIRT,521,388
2023-06-05T07:48:14.0000000,2962180,,PR_I, , , 
2023-06-05T07:48:43.0000000,2962155,B609B609,PR_I,OIL RESIDUE,298,75
2023-06-05T07:48:44.0000000,2962155,B621B621,PR_I,OIL RESIDUE,198,94
2023-06-05T07:49:15.0000000,2962264,,BIW 1, , , 
2023-06-05T07:50:43.0000000,2962249,,BIW_H, , , 
2023-06-05T07:54:32.0000000,2962155,B642B642,PR_I,DIRT,337,476
2023-06-05T07:54:33.0000000,2962155,B644B644,PR_I,DIRT,377,488
2023-06-05T07:54:35.0000000,2962155,B617B617,PR_I,DIRT,337,391
2023-06-05T07:54:37.0000000,2962155,B616B616,PR_I,DIRT,403,289
2023-06-05T07:54:38.0000000,2962155,B618B618,PR_I,DIRT,400,401
2023-06-05T07:54:39.0000000,2962155,B628B628,PR_I,DIRT,205,354
2023-06-05T07:54:39.0000000,2962155,B695B695,PR_I,DIRT,184,298
2023-06-05T07:54:41.0000000,2962155,B624B624,PR_I,DIRT,175,211
2023-06-05T07:54:42.0000000,2962155,B632B632,PR_I,DIRT,540,212
2023-06-05T07:54:43.0000000,2962155,B636B636,PR_I,DIRT,527,275
2023-06-05T07:54:43.0000000,2962155,B641B641,PR_I,DIRT,527,382
2023-06-05T07:54:46.0000000,2962155,B614B614,PR_I,DIRT,321,305
2023-06-05T07:55:32.0000000,2962155,,PR_I, , , 
2023-06-05T07:57:11.0000000,2962176,B617B617,PR_I,DIRT,343,400
2023-06-05T07:57:11.0000000,2962176,B618B618,PR_I,DIRT,394,406
2023-06-05T07:57:12.0000000,2962176,B644B644,PR_I,DIRT,396,476
2023-06-05T07:57:12.0000000,2962243,,BIW 1, , , 
2023-06-05T07:57:13.0000000,2962176,B644B644,PR_I,DIRT,425,483
2023-06-05T07:57:14.0000000,2962176,B642B642,PR_I,DIRT,346,483
2023-06-05T07:57:34.0000000,2962176,B623B623,PR_I,DIRT,191,155
2023-06-05T07:57:35.0000000,2962176,B621B621,PR_I,DIRT,182,113
2023-06-05T07:57:37.0000000,2962176,B624B624,PR_I,DIRT,168,193
2023-06-05T07:57:38.0000000,2962176,B631B631,PR_I,DIRT,178,269
2023-06-05T07:57:39.0000000,2962176,B629B629,PR_I,DIRT,196,291
2023-06-05T07:57:40.0000000,2962176,B614B614,PR_I,DIRT,322,297
2023-06-05T07:57:40.0000000,2962176,B628B628,PR_I,DIRT,197,349
2023-06-05T07:57:41.0000000,2962176,B612B612,PR_I,DIRT,330,66
2023-06-05T07:57:42.0000000,2962176,B611B611,PR_I,DIRT,388,87
2023-06-05T07:57:43.0000000,2962176,B640B640,PR_I,DIRT,554,115
2023-06-05T07:57:44.0000000,2962176,B632B632,PR_I,DIRT,541,171
2023-06-05T07:57:47.0000000,2962176,B636B636,PR_I,DIRT,530,268
2023-06-05T07:57:48.0000000,2962176,B638B638,PR_I,DIRT,550,294
2023-06-05T07:57:49.0000000,2962176,B641B641,PR_I,DIRT,527,400
2023-06-05T07:57:50.0000000,2962176,B654B654,PR_I,DIRT,593,385
2023-06-05T07:57:55.0000000,2962176,,PR_I, , , 
2023-06-05T07:58:36.0000000,2962179,B629B629,PR_I,DIRT,202,260
2023-06-05T07:58:37.0000000,2962179,B629B629,PR_I,DIRT,194,279
2023-06-05T07:58:38.0000000,2962179,B631B631,PR_I,DIRT,165,265
2023-06-05T07:58:41.0000000,2962179,B627B627,PR_I,DIRT,223,334
2023-06-05T07:58:45.0000000,2962179,B621B621,PR_I,DIRT,201,80
2023-06-05T07:58:46.0000000,2962179,B621B621,PR_I,DIRT,197,123
2023-06-05T07:58:50.0000000,2962243,,BIW 1, , , 
2023-06-05T07:59:14.0000000,2962179,B614B614,PR_I,DIRT,321,305
2023-06-05T07:59:15.0000000,2962179,B613B613,PR_I,DIRT,325,190
2023-06-05T07:59:15.0000000,2962179,B613B613,PR_I,DIRT,361,182
2023-06-05T07:59:16.0000000,2962179,B616B616,PR_I,DIRT,381,299
2023-06-05T07:59:17.0000000,2962179,B617B617,PR_I,DIRT,341,399
2023-06-05T07:59:17.0000000,2962179,B618B618,PR_I,DIRT,375,403
2023-06-05T07:59:19.0000000,2962179,B642B642,PR_I,DIRT,306,476
2023-06-05T07:59:20.0000000,2962179,B642B642,PR_I,DIRT,333,489
2023-06-05T07:59:21.0000000,2962179,B644B644,PR_I,DIRT,367,481
2023-06-05T07:59:22.0000000,2962179,B644B644,PR_I,DIRT,412,484
2023-06-05T07:59:29.0000000,2962179,B632B632,PR_I,DIRT,543,166
2023-06-05T07:59:30.0000000,2962179,B632B632,PR_I,DIRT,536,197
2023-06-05T07:59:32.0000000,2962179,B636B636,PR_I,DIRT,542,269
2023-06-05T07:59:32.0000000,2962179,B638B638,PR_I,DIRT,546,255
2023-06-05T07:59:33.0000000,2962179,B641B641,PR_I,DIRT,530,375
2023-06-05T07:59:34.0000000,2962179,B654B654,PR_I,DIRT,596,393
2023-06-05T07:59:40.0000000,2962179,,PR_I, , , 
2023-06-05T08:00:12.0000000,2962181,B701B701,PR_I,EC DRIP BOILOUT,211,469
2023-06-05T08:00:41.0000000,2962278,,BIW 1, , , 
2023-06-05T08:01:01.0000000,2962278,,BIW 1, , , 
2023-06-05T08:02:40.0000000,2962269,,BIW 1, , , 
2023-06-05T08:03:09.0000000,2962269,,BIW 1, , , 
2023-06-05T08:03:20.0000000,2962279,,BIW 1, , , 
2023-06-05T08:05:13.0000000,2962287,B655B655,BIW 1,MISC. DEFECT,23,217
2023-06-05T08:05:26.0000000,2962287,,BIW 1, , , 
2023-06-05T08:05:42.0000000,2962285,,BIW 1, , , 
2023-06-05T08:05:58.0000000,2962287,,BIW 1, , , 
2023-06-05T08:06:14.0000000,2962287,,BIW 1, , , 
2023-06-05T08:07:02.0000000,2962285,,BIW 1, , , 
2023-06-05T08:07:08.0000000,2962181,B611B611,PR_I,DIRT,365,40
2023-06-05T08:07:08.0000000,2962181,B612B612,PR_I,DIRT,330,42
2023-06-05T08:07:10.0000000,2962181,B611B611,PR_I,DIRT,367,64
2023-06-05T08:07:10.0000000,2962181,B612B612,PR_I,DIRT,323,74
2023-06-05T08:07:11.0000000,2962181,B611B611,PR_I,DIRT,409,50
2023-06-05T08:07:15.0000000,2962181,B617B617,PR_I,PRIMER SPIT,327,404
2023-06-05T08:07:15.0000000,2962181,B617B617,PR_I,PRIMER SPIT,342,401
2023-06-05T08:07:16.0000000,2962181,B618B618,PR_I,PRIMER SPIT,380,398
2023-06-05T08:07:16.0000000,2962181,B618B618,PR_I,PRIMER SPIT,398,400
2023-06-05T08:07:17.0000000,2962181,B644B644,PR_I,PRIMER SPIT,413,478
2023-06-05T08:07:21.0000000,2962181,B642B642,PR_I,DIRT,330,480
2023-06-05T08:07:21.0000000,2962181,B644B644,PR_I,DIRT,372,479
2023-06-05T08:07:23.0000000,2962181,B624B624,PR_I,DIRT,175,198
2023-06-05T08:07:23.0000000,2962181,B629B629,PR_I,DIRT,202,283
2023-06-05T08:07:24.0000000,2962181,B623B623,PR_I,DIRT,194,151
2023-06-05T08:07:25.0000000,2962181,B623B623,PR_I,DIRT,197,179
2023-06-05T08:07:25.0000000,2962181,B624B624,PR_I,DIRT,170,162
2023-06-05T08:07:26.0000000,2962181,B623B623,PR_I,DIRT,195,209
2023-06-05T08:07:26.0000000,2962181,B631B631,PR_I,DIRT,175,261
2023-06-05T08:07:27.0000000,2962181,B631B631,PR_I,DIRT,175,300
2023-06-05T08:07:28.0000000,2962181,B611B611,PR_I,DIRT,401,81
2023-06-05T08:07:28.0000000,2962181,B621B621,PR_I,DIRT,201,107
2023-06-05T08:07:29.0000000,2962181,B615B615,PR_I,DIRT,409,193
2023-06-05T08:07:30.0000000,2962181,B613B613,PR_I,DIRT,312,193
2023-06-05T08:07:31.0000000,2962181,B614B614,PR_I,DIRT,316,292
2023-06-05T08:07:31.0000000,2962181,B616B616,PR_I,DIRT,375,293
2023-06-05T08:07:32.0000000,2962181,B616B616,PR_I,DIRT,410,296
2023-06-05T08:07:33.0000000,2962181,B632B632,PR_I,DIRT,535,218
2023-06-05T08:07:33.0000000,2962181,B636B636,PR_I,DIRT,536,303
2023-06-05T08:07:34.0000000,2962181,B632B632,PR_I,DIRT,535,180
2023-06-05T08:07:34.0000000,2962181,B634B634,PR_I,DIRT,568,165
2023-06-05T08:07:35.0000000,2962181,B640B640,PR_I,DIRT,539,127
2023-06-05T08:07:36.0000000,2962181,B640B640,PR_I,DIRT,529,94
2023-06-05T08:07:37.0000000,2962181,B636B636,PR_I,DIRT,526,265
2023-06-05T08:07:37.0000000,2962181,B641B641,PR_I,DIRT,525,388
2023-06-05T08:07:38.0000000,2962181,B654B654,PR_I,DIRT,621,382
2023-06-05T08:08:14.0000000,2962145,B612B612,PR_I,OFF COLOR PAINT,310,49
2023-06-05T08:08:24.0000000,2962181,,PR_I, , , 
2023-06-05T08:09:53.0000000,2962190,B612B612,PR_I,OFF COLOR PAINT,320,43
2023-06-05T08:10:09.0000000,2961091,B612B612,PR_I,OFF COLOR PAINT,304,45
2023-06-05T08:10:12.0000000,2962290,,BIW 1, , , 
2023-06-05T08:13:06.0000000,2961091,B638B638,PR_I,DIRT,546,284
2023-06-05T08:13:07.0000000,2961091,B641B641,PR_I,DIRT,529,369
2023-06-05T08:13:08.0000000,2961091,B618B618,PR_I,DIRT,396,400
2023-06-05T08:13:09.0000000,2961091,B642B642,PR_I,DIRT,324,486
2023-06-05T08:13:09.0000000,2961091,B644B644,PR_I,DIRT,365,485
2023-06-05T08:13:10.0000000,2961091,B644B644,PR_I,DIRT,410,485
2023-06-05T08:13:11.0000000,2961091,B617B617,PR_I,DIRT,352,398
2023-06-05T08:13:11.0000000,2961091,B628B628,PR_I,DIRT,206,370
2023-06-05T08:13:12.0000000,2961091,B629B629,PR_I,DIRT,199,301
2023-06-05T08:13:13.0000000,2961091,B623B623,PR_I,DIRT,188,217
2023-06-05T08:13:14.0000000,2961091,B634B634,PR_I,DIRT,568,219
2023-06-05T08:13:15.0000000,2961091,B615B615,PR_I,DIRT,397,190
2023-06-05T08:13:20.0000000,2961091,,PR_I, , , 
2023-06-05T08:14:29.0000000,2961091,B702B702,PR_I,EC DRIP BOILOUT,505,475
2023-06-05T08:14:58.0000000,2962190,B701B701,PR_I,EC DRIP BOILOUT,229,470
2023-06-05T08:15:06.0000000,2962190,,PR_I, , , 
2023-06-05T08:16:18.0000000,2961091,B642B642,PR_I,DIRT,317,483
2023-06-05T08:16:19.0000000,2961091,B642B642,PR_I,DIRT,342,487
2023-06-05T08:16:20.0000000,2961091,B644B644,PR_I,DIRT,385,487
2023-06-05T08:16:21.0000000,2961091,B618B618,PR_I,DIRT,405,399
2023-06-05T08:16:21.0000000,2961091,B644B644,PR_I,DIRT,412,480
2023-06-05T08:16:22.0000000,2961091,B617B617,PR_I,DIRT,331,396
2023-06-05T08:16:23.0000000,2961091,B628B628,PR_I,DIRT,214,350
2023-06-05T08:16:24.0000000,2961091,B623B623,PR_I,DIRT,194,210
2023-06-05T08:16:24.0000000,2961091,B629B629,PR_I,DIRT,205,294
2023-06-05T08:16:25.0000000,2961091,B621B621,PR_I,DIRT,195,106
2023-06-05T08:16:26.0000000,2961091,B621B621,PR_I,DIRT,180,123
2023-06-05T08:16:27.0000000,2961091,B615B615,PR_I,DIRT,414,200
2023-06-05T08:16:28.0000000,2961091,B614B614,PR_I,DIRT,324,294
2023-06-05T08:16:28.0000000,2961091,B616B616,PR_I,DIRT,392,302
2023-06-05T08:16:29.0000000,2961091,B613B613,PR_I,DIRT,326,194
2023-06-05T08:16:43.0000000,2962289,,BIW 1, , , 
2023-06-05T08:16:48.0000000,2961091,B654B654,PR_I,DIRT,609,393
2023-06-05T08:16:49.0000000,2961091,B632B632,PR_I,DIRT,531,170
2023-06-05T08:16:50.0000000,2961091,B632B632,PR_I,DIRT,533,194
2023-06-05T08:16:51.0000000,2961091,B636B636,PR_I,DIRT,535,268
2023-06-05T08:16:52.0000000,2961091,B641B641,PR_I,DIRT,528,377
2023-06-05T08:16:57.0000000,2961091,,PR_I, , , 
2023-06-05T08:17:12.0000000,2962283,B655B655,BIW 1,GREEN EPOXY,114,202
2023-06-05T08:17:22.0000000,2962283,,BIW 1, , , 
2023-06-05T08:19:53.0000000,2962178,B642B642,PR_I,MAPPING,316,497
2023-06-05T08:19:54.0000000,2962178,B691B691,PR_I,MAPPING,327,506
2023-06-05T08:20:44.0000000,2962233,,BIW 1, , , 
2023-06-05T08:21:55.0000000,2962178,B616B616,PR_I,DIRT,407,298
2023-06-05T08:21:55.0000000,2962178,B638B638,PR_I,DIRT,563,283
2023-06-05T08:21:56.0000000,2962178,B618B618,PR_I,DIRT,400,394
2023-06-05T08:21:57.0000000,2962178,B617B617,PR_I,DIRT,350,405
2023-06-05T08:21:58.0000000,2962295,,BIW 1, , , 
2023-06-05T08:21:59.0000000,2962178,B628B628,PR_I,DIRT,203,355
2023-06-05T08:22:00.0000000,2962178,B629B629,PR_I,DIRT,186,287
2023-06-05T08:22:01.0000000,2962178,B624B624,PR_I,DIRT,179,217
2023-06-05T08:22:01.0000000,2962178,B629B629,PR_I,DIRT,188,267
2023-06-05T08:22:02.0000000,2962178,B614B614,PR_I,DIRT,336,301
2023-06-05T08:22:04.0000000,2962178,B611B611,PR_I,DIRT,410,91
2023-06-05T08:22:04.0000000,2962178,B615B615,PR_I,DIRT,400,190
2023-06-05T08:22:05.0000000,2962178,B632B632,PR_I,DIRT,541,166
2023-06-05T08:22:06.0000000,2962178,B632B632,PR_I,DIRT,540,211
2023-06-05T08:22:07.0000000,2962178,B636B636,PR_I,DIRT,533,266
2023-06-05T08:22:07.0000000,2962178,B641B641,PR_I,DIRT,530,374
2023-06-05T08:22:08.0000000,2962178,B654B654,PR_I,DIRT,606,384
2023-06-05T08:22:10.0000000,2962178,B644B644,PR_I,DIRT,392,491
2023-06-05T08:22:11.0000000,2962178,B644B644,PR_I,DIRT,419,479
2023-06-05T08:22:16.0000000,2962178,,PR_I, , , 
2023-06-05T08:22:25.0000000,2962292,,BIW 1, , , 
2023-06-05T08:23:16.0000000,2962183,B612B612,PR_I,HEAVILY SANDED,328,106
2023-06-05T08:25:47.0000000,2962151,B617B617,PR_I,DIRT,343,393
2023-06-05T08:25:47.0000000,2962151,B618B618,PR_I,DIRT,386,393
2023-06-05T08:25:49.0000000,2962151,B642B642,PR_I,DIRT,318,486
2023-06-05T08:25:51.0000000,2962151,B642B642,PR_I,DIRT,354,482
2023-06-05T08:25:52.0000000,2962151,B644B644,PR_I,DIRT,395,486
2023-06-05T08:25:53.0000000,2962151,B644B644,PR_I,DIRT,428,483
2023-06-05T08:25:54.0000000,2962151,B618B618,PR_I,DIRT,369,408
2023-06-05T08:25:55.0000000,2962151,B620B620,PR_I,DIRT,316,411
2023-06-05T08:25:56.0000000,2962151,B614B614,PR_I,DIRT,325,300
2023-06-05T08:25:56.0000000,2962151,B628B628,PR_I,DIRT,197,382
2023-06-05T08:25:57.0000000,2962151,B628B628,PR_I,DIRT,201,349
2023-06-05T08:25:57.0000000,2962151,B629B629,PR_I,DIRT,202,301
2023-06-05T08:25:59.0000000,2962151,B623B623,PR_I,DIRT,183,167
2023-06-05T08:25:59.0000000,2962151,B624B624,PR_I,DIRT,179,202
2023-06-05T08:26:00.0000000,2962151,B612B612,PR_I,DIRT,322,89
2023-06-05T08:26:01.0000000,2962151,B612B612,PR_I,DIRT,307,45
2023-06-05T08:26:02.0000000,2962151,B611B611,PR_I,DIRT,399,58
2023-06-05T08:26:02.0000000,2962151,B611B611,PR_I,DIRT,414,39
2023-06-05T08:26:03.0000000,2962151,B615B615,PR_I,DIRT,406,193
2023-06-05T08:26:04.0000000,2962151,B616B616,PR_I,DIRT,399,304
2023-06-05T08:26:05.0000000,2962151,B636B636,PR_I,DIRT,525,293
2023-06-05T08:26:06.0000000,2962151,B636B636,PR_I,DIRT,527,312
2023-06-05T08:26:07.0000000,2962151,B638B638,PR_I,DIRT,561,285
2023-06-05T08:26:08.0000000,2962151,B634B634,PR_I,DIRT,560,218
2023-06-05T08:26:09.0000000,2962151,B632B632,PR_I,DIRT,538,165
2023-06-05T08:26:09.0000000,2962151,B640B640,PR_I,DIRT,528,128
2023-06-05T08:26:10.0000000,2962151,B641B641,PR_I,DIRT,529,390
2023-06-05T08:26:10.0000000,2962151,B654B654,PR_I,DIRT,596,387
2023-06-05T08:26:16.0000000,2962151,,PR_I, , , 
2023-06-05T08:27:25.0000000,2962183,B617B617,PR_I,DIRT,347,397
